codigo_mun,censo,part,validos,partido,votos_partido,votos_partido_pc
37288,279,69.53,194,VOX,47,24.23
37289,189,65.08,122,Otros,0,0
37289,189,65.08,122,Cs,20,16.39
37289,189,65.08,122,EV,0,0
37289,189,65.08,122,PSOE,24,19.67
37289,189,65.08,122,UP,1,0.82
37289,189,65.08,122,PP,62,50.82
37289,189,65.08,122,UPL,1,0.82
37289,189,65.08,122,VOX,14,11.48
37290,131,80.15,104,Otros,1,0.96
37290,131,80.15,104,Cs,2,1.92
37290,131,80.15,104,EV,1,0.96
37290,131,80.15,104,PSOE,28,26.92
37290,131,80.15,104,UP,2,1.92
37290,131,80.15,104,PP,52,50
37290,131,80.15,104,UPL,0,0
37290,131,80.15,104,VOX,17,16.35
37291,262,66.41,172,Otros,0,0
37291,262,66.41,172,Cs,9,5.23
37291,262,66.41,172,EV,3,1.74
37291,262,66.41,172,PSOE,40,23.26
37291,262,66.41,172,UP,3,1.74
37291,262,66.41,172,PP,59,34.3
37291,262,66.41,172,UPL,2,1.16
37291,262,66.41,172,VOX,56,32.56
37292,94,68.09,64,Otros,1,1.56
37292,94,68.09,64,Cs,10,15.63
37292,94,68.09,64,EV,0,0
37292,94,68.09,64,PSOE,9,14.06
37292,94,68.09,64,UP,1,1.56
37292,94,68.09,64,PP,29,45.31
37292,94,68.09,64,UPL,0,0
37292,94,68.09,64,VOX,14,21.88
37293,99,66.67,65,Otros,1,1.54
37293,99,66.67,65,Cs,0,0
37293,99,66.67,65,EV,1,1.54
37293,99,66.67,65,PSOE,14,21.54
37293,99,66.67,65,UP,0,0
37293,99,66.67,65,PP,42,64.62
37293,99,66.67,65,UPL,0,0
37293,99,66.67,65,VOX,7,10.77
37294,11804,61.03,7108,Otros,92,1.3
37294,11804,61.03,7108,Cs,406,5.71
37294,11804,61.03,7108,EV,136,1.91
37294,11804,61.03,7108,PSOE,2151,30.26
37294,11804,61.03,7108,UP,295,4.15
37294,11804,61.03,7108,PP,2499,35.16
37294,11804,61.03,7108,UPL,88,1.24
37294,11804,61.03,7108,VOX,1353,19.03
37296,286,70.98,200,Otros,0,0
37296,286,70.98,200,Cs,1,0.5
37296,286,70.98,200,EV,3,1.5
37296,286,70.98,200,PSOE,82,41
37296,286,70.98,200,UP,2,1
37296,286,70.98,200,PP,85,42.5
37296,286,70.98,200,UPL,0,0
37296,286,70.98,200,VOX,25,12.5
37297,406,64.29,257,Otros,5,1.95
37297,406,64.29,257,Cs,8,3.11
37297,406,64.29,257,EV,8,3.11
37297,406,64.29,257,PSOE,72,28.02
37297,406,64.29,257,UP,0,0
37297,406,64.29,257,PP,114,44.36
37297,406,64.29,257,UPL,1,0.39
37297,406,64.29,257,VOX,48,18.68
37298,161,65.22,105,Otros,0,0
37298,161,65.22,105,Cs,6,5.71
37298,161,65.22,105,EV,8,7.62
37298,161,65.22,105,PSOE,31,29.52
37298,161,65.22,105,UP,2,1.9
37298,161,65.22,105,PP,33,31.43
37298,161,65.22,105,UPL,0,0
37298,161,65.22,105,VOX,25,23.81
37299,241,56.02,132,Otros,0,0
37299,241,56.02,132,Cs,8,6.06
37299,241,56.02,132,EV,0,0
37299,241,56.02,132,PSOE,29,21.97
37299,241,56.02,132,UP,6,4.55
37299,241,56.02,132,PP,59,44.7
37299,241,56.02,132,UPL,0,0
37299,241,56.02,132,VOX,30,22.73
37300,544,60.29,321,Otros,5,1.55
37300,544,60.29,321,Cs,13,4.05
37300,544,60.29,321,EV,9,2.8
37300,544,60.29,321,PSOE,131,40.81
37300,544,60.29,321,UP,11,3.43
37300,544,60.29,321,PP,104,32.4
37300,544,60.29,321,UPL,1,0.31
37300,544,60.29,321,VOX,44,13.71
37301,94,73.4,69,Otros,0,0
37301,94,73.4,69,Cs,2,2.9
37301,94,73.4,69,EV,1,1.45
37301,94,73.4,69,PSOE,23,33.33
37301,94,73.4,69,UP,0,0
37301,94,73.4,69,PP,33,47.83
37301,94,73.4,69,UPL,0,0
37301,94,73.4,69,VOX,10,14.49
37302,239,66.95,159,Otros,1,0.63
37302,239,66.95,159,Cs,6,3.77
37302,239,66.95,159,EV,3,1.89
37302,239,66.95,159,PSOE,66,41.51
37302,239,66.95,159,UP,0,0
37302,239,66.95,159,PP,61,38.36
37302,239,66.95,159,UPL,1,0.63
37302,239,66.95,159,VOX,20,12.58
37303,176,60.8,104,Otros,2,1.92
37303,176,60.8,104,Cs,7,6.73
37303,176,60.8,104,EV,7,6.73
37303,176,60.8,104,PSOE,24,23.08
37303,176,60.8,104,UP,0,0
37303,176,60.8,104,PP,47,45.19
37303,176,60.8,104,UPL,1,0.96
37303,176,60.8,104,VOX,16,15.38
37304,148,61.49,91,Otros,1,1.1
37304,148,61.49,91,Cs,2,2.2
37304,148,61.49,91,EV,0,0
37304,148,61.49,91,PSOE,25,27.47
37304,148,61.49,91,UP,1,1.1
37304,148,61.49,91,PP,42,46.15
37304,148,61.49,91,UPL,0,0
37304,148,61.49,91,VOX,20,21.98
37305,220,68.64,151,Otros,4,2.65
37305,220,68.64,151,Cs,6,3.97
37305,220,68.64,151,EV,3,1.99
37305,220,68.64,151,PSOE,40,26.49
37305,220,68.64,151,UP,6,3.97
37305,220,68.64,151,PP,61,40.4
37305,220,68.64,151,UPL,0,0
37305,220,68.64,151,VOX,27,17.88
37306,227,55.07,124,Otros,1,0.81
37306,227,55.07,124,Cs,5,4.03
37306,227,55.07,124,EV,1,0.81
37306,227,55.07,124,PSOE,34,27.42
37306,227,55.07,124,UP,0,0
37306,227,55.07,124,PP,59,47.58
37306,227,55.07,124,UPL,1,0.81
37306,227,55.07,124,VOX,20,16.13
37307,140,66.43,91,Otros,0,0
37307,140,66.43,91,Cs,1,1.1
37307,140,66.43,91,EV,5,5.49
37307,140,66.43,91,PSOE,26,28.57
37307,140,66.43,91,UP,1,1.1
37307,140,66.43,91,PP,40,43.96
37307,140,66.43,91,UPL,1,1.1
37307,140,66.43,91,VOX,16,17.58
37309,38,73.68,28,Otros,0,0
37309,38,73.68,28,Cs,0,0
37309,38,73.68,28,EV,1,3.57
37309,38,73.68,28,PSOE,7,25
37309,38,73.68,28,UP,1,3.57
37309,38,73.68,28,PP,13,46.43
37309,38,73.68,28,UPL,0,0
37309,38,73.68,28,VOX,6,21.43
37310,175,61.14,107,Otros,1,0.93
37310,175,61.14,107,Cs,2,1.87
37310,175,61.14,107,EV,3,2.8
37310,175,61.14,107,PSOE,57,53.27
37310,175,61.14,107,UP,3,2.8
37310,175,61.14,107,PP,23,21.5
37310,175,61.14,107,UPL,1,0.93
37310,175,61.14,107,VOX,17,15.89
37311,193,62.18,120,Otros,5,4.16
37311,193,62.18,120,Cs,6,5
37311,193,62.18,120,EV,2,1.67
37311,193,62.18,120,PSOE,32,26.67
37311,193,62.18,120,UP,5,4.17
37311,193,62.18,120,PP,54,45
37311,193,62.18,120,UPL,2,1.67
37311,193,62.18,120,VOX,12,10
37312,239,72.8,172,Otros,0,0
37312,239,72.8,172,Cs,5,2.91
37312,239,72.8,172,EV,1,0.58
37312,239,72.8,172,PSOE,37,21.51
37312,239,72.8,172,UP,3,1.74
37312,239,72.8,172,PP,106,61.63
37312,239,72.8,172,UPL,0,0
37312,239,72.8,172,VOX,20,11.63
37313,517,63.06,323,Otros,0,0
37313,517,63.06,323,Cs,9,2.79
37313,517,63.06,323,EV,3,0.93
37313,517,63.06,323,PSOE,95,29.41
37313,517,63.06,323,UP,5,1.55
37313,517,63.06,323,PP,133,41.18
37313,517,63.06,323,UPL,0,0
37313,517,63.06,323,VOX,73,22.6
37314,88,60.23,53,Otros,0,0
37314,88,60.23,53,Cs,2,3.77
37314,88,60.23,53,EV,0,0
37314,88,60.23,53,PSOE,6,11.32
37314,88,60.23,53,UP,0,0
37314,88,60.23,53,PP,36,67.92
37314,88,60.23,53,UPL,0,0
37314,88,60.23,53,VOX,9,16.98
37315,76,75,56,Otros,0,0
37315,76,75,56,Cs,2,3.57
37315,76,75,56,EV,1,1.79
37315,76,75,56,PSOE,15,26.79
37315,76,75,56,UP,1,1.79
37315,76,75,56,PP,30,53.57
37315,76,75,56,UPL,0,0
37315,76,75,56,VOX,6,10.71
37316,721,67.68,487,Otros,5,1.03
37316,721,67.68,487,Cs,43,8.83
37316,721,67.68,487,EV,11,2.26
37316,721,67.68,487,PSOE,108,22.18
37316,721,67.68,487,UP,4,0.82
37316,721,67.68,487,PP,210,43.12
37316,721,67.68,487,UPL,3,0.62
37316,721,67.68,487,VOX,100,20.53
37317,268,66.42,177,Otros,0,0
37317,268,66.42,177,Cs,6,3.39
37317,268,66.42,177,EV,1,0.56
37317,268,66.42,177,PSOE,56,31.64
37317,268,66.42,177,UP,0,0
37317,268,66.42,177,PP,90,50.85
37317,268,66.42,177,UPL,3,1.69
37317,268,66.42,177,VOX,19,10.73
37318,189,71.96,134,Otros,1,0.75
37318,189,71.96,134,Cs,6,4.48
37318,189,71.96,134,EV,2,1.49
37318,189,71.96,134,PSOE,30,22.39
37318,189,71.96,134,UP,0,0
37318,189,71.96,134,PP,84,62.69
37318,189,71.96,134,UPL,0,0
37318,189,71.96,134,VOX,9,6.72
37319,78,73.08,55,Otros,1,1.82
37319,78,73.08,55,Cs,1,1.82
37319,78,73.08,55,EV,1,1.82
37319,78,73.08,55,PSOE,13,23.64
37319,78,73.08,55,UP,3,5.45
37319,78,73.08,55,PP,11,20
37319,78,73.08,55,UPL,12,21.82
37319,78,73.08,55,VOX,13,23.64
37320,81,76.54,62,Otros,0,0
37320,81,76.54,62,Cs,1,1.61
37320,81,76.54,62,EV,0,0
37320,81,76.54,62,PSOE,17,27.42
37320,81,76.54,62,UP,0,0
37320,81,76.54,62,PP,23,37.1
37320,81,76.54,62,UPL,0,0
37320,81,76.54,62,VOX,21,33.87
37321,144,68.75,99,Otros,0,0
37321,144,68.75,99,Cs,2,2.02
37321,144,68.75,99,EV,2,2.02
37321,144,68.75,99,PSOE,32,32.32
37321,144,68.75,99,UP,6,6.06
37321,144,68.75,99,PP,44,44.44
37321,144,68.75,99,UPL,1,1.01
37321,144,68.75,99,VOX,12,12.12
37322,2482,52.1,1264,Otros,114,9.03
37322,2482,52.1,1264,Cs,106,8.39
37322,2482,52.1,1264,EV,10,0.79
37322,2482,52.1,1264,PSOE,432,34.18
37322,2482,52.1,1264,UP,80,6.33
37322,2482,52.1,1264,PP,287,22.71
37322,2482,52.1,1264,UPL,18,1.42
37322,2482,52.1,1264,VOX,203,16.06
37323,459,64.71,291,Otros,2,0.68
37323,459,64.71,291,Cs,6,2.06
37323,459,64.71,291,EV,3,1.03
37323,459,64.71,291,PSOE,66,22.68
37323,459,64.71,291,UP,2,0.69
37323,459,64.71,291,PP,132,45.36
37323,459,64.71,291,UPL,0,0
37323,459,64.71,291,VOX,78,26.8
37324,319,67.4,210,Otros,1,0.48
37324,319,67.4,210,Cs,8,3.81
37324,319,67.4,210,EV,1,0.48
37324,319,67.4,210,PSOE,54,25.71
37324,319,67.4,210,UP,0,0
37324,319,67.4,210,PP,103,49.05
37324,319,67.4,210,UPL,3,1.43
37324,319,67.4,210,VOX,37,17.62
37325,91,70.33,64,Otros,1,1.56
37325,91,70.33,64,Cs,0,0
37325,91,70.33,64,EV,0,0
37325,91,70.33,64,PSOE,16,25
37325,91,70.33,64,UP,0,0
37325,91,70.33,64,PP,38,59.38
37325,91,70.33,64,UPL,0,0
37325,91,70.33,64,VOX,9,14.06
37327,180,80.56,142,Otros,3,2.11
37327,180,80.56,142,Cs,10,7.04
37327,180,80.56,142,EV,7,4.93
37327,180,80.56,142,PSOE,46,32.39
37327,180,80.56,142,UP,6,4.23
37327,180,80.56,142,PP,43,30.28
37327,180,80.56,142,UPL,2,1.41
37327,180,80.56,142,VOX,22,15.49
37328,152,65.13,99,Otros,1,1.01
37328,152,65.13,99,Cs,3,3.03
37328,152,65.13,99,EV,4,4.04
37328,152,65.13,99,PSOE,39,39.39
37328,152,65.13,99,UP,9,9.09
37328,152,65.13,99,PP,27,27.27
37328,152,65.13,99,UPL,0,0
37328,152,65.13,99,VOX,15,15.15
37329,35,80,28,Otros,0,0
37329,35,80,28,Cs,1,3.57
37329,35,80,28,EV,1,3.57
37329,35,80,28,PSOE,4,14.29
37329,35,80,28,UP,0,0
37329,35,80,28,PP,10,35.71
37329,35,80,28,UPL,0,0
37329,35,80,28,VOX,12,42.86
37330,304,71.38,212,Otros,2,0.94
37330,304,71.38,212,Cs,8,3.77
37330,304,71.38,212,EV,0,0
37330,304,71.38,212,PSOE,60,28.3
37330,304,71.38,212,UP,1,0.47
37330,304,71.38,212,PP,78,36.79
37330,304,71.38,212,UPL,1,0.47
37330,304,71.38,212,VOX,58,27.36
37331,181,55.25,99,Otros,1,1.01
37331,181,55.25,99,Cs,8,8.08
37331,181,55.25,99,EV,3,3.03
37331,181,55.25,99,PSOE,23,23.23
37331,181,55.25,99,UP,1,1.01
37331,181,55.25,99,PP,45,45.45
37331,181,55.25,99,UPL,0,0
37331,181,55.25,99,VOX,18,18.18
37332,71,63.38,45,Otros,0,0
37332,71,63.38,45,Cs,1,2.22
37332,71,63.38,45,EV,6,13.33
37332,71,63.38,45,PSOE,4,8.89
37332,71,63.38,45,UP,0,0
37332,71,63.38,45,PP,17,37.78
37332,71,63.38,45,UPL,2,4.44
37332,71,63.38,45,VOX,15,33.33
37333,188,59.04,111,Otros,0,0
37333,188,59.04,111,Cs,1,0.9
37333,188,59.04,111,EV,4,3.6
37333,188,59.04,111,PSOE,29,26.13
37333,188,59.04,111,UP,0,0
37333,188,59.04,111,PP,49,44.14
37333,188,59.04,111,UPL,2,1.8
37333,188,59.04,111,VOX,24,21.62
37334,65,56.92,37,Otros,1,2.7
37334,65,56.92,37,Cs,1,2.7
37334,65,56.92,37,EV,0,0
37334,65,56.92,37,PSOE,8,21.62
37334,65,56.92,37,UP,0,0
37334,65,56.92,37,PP,23,62.16
37334,65,56.92,37,UPL,0,0
37334,65,56.92,37,VOX,4,10.81
37335,361,65.65,232,Otros,1,0.43
37335,361,65.65,232,Cs,3,1.29
37335,361,65.65,232,EV,0,0
37335,361,65.65,232,PSOE,48,20.69
37335,361,65.65,232,UP,1,0.43
37335,361,65.65,232,PP,88,37.93
37335,361,65.65,232,UPL,0,0
37335,361,65.65,232,VOX,86,37.07
37336,54,72.22,38,Otros,0,0
37336,54,72.22,38,Cs,2,5.26
37336,54,72.22,38,EV,2,5.26
37336,54,72.22,38,PSOE,10,26.32
37336,54,72.22,38,UP,0,0
37336,54,72.22,38,PP,20,52.63
37336,54,72.22,38,UPL,0,0
37336,54,72.22,38,VOX,4,10.53
37337,128,74.22,95,Otros,0,0
37337,128,74.22,95,Cs,4,4.21
37337,128,74.22,95,EV,8,8.42
37337,128,74.22,95,PSOE,4,4.21
37337,128,74.22,95,UP,0,0
37337,128,74.22,95,PP,44,46.32
37337,128,74.22,95,UPL,0,0
37337,128,74.22,95,VOX,35,36.84
37338,83,73.49,61,Otros,0,0
37338,83,73.49,61,Cs,4,6.56
37338,83,73.49,61,EV,2,3.28
37338,83,73.49,61,PSOE,11,18.03
37338,83,73.49,61,UP,1,1.64
37338,83,73.49,61,PP,31,50.82
37338,83,73.49,61,UPL,0,0
37338,83,73.49,61,VOX,12,19.67
37339,284,64.44,183,Otros,1,0.55
37339,284,64.44,183,Cs,3,1.64
37339,284,64.44,183,EV,0,0
37339,284,64.44,183,PSOE,47,25.68
37339,284,64.44,183,UP,5,2.73
37339,284,64.44,183,PP,96,52.46
37339,284,64.44,183,UPL,1,0.55
37339,284,64.44,183,VOX,29,15.85
37340,122,63.11,77,Otros,0,0
37340,122,63.11,77,Cs,4,5.19
37340,122,63.11,77,EV,4,5.19
37340,122,63.11,77,PSOE,13,16.88
37340,122,63.11,77,UP,0,0
37340,122,63.11,77,PP,39,50.65
37340,122,63.11,77,UPL,2,2.6
37340,122,63.11,77,VOX,12,15.58
37341,46,67.39,31,Otros,1,3.23
37341,46,67.39,31,Cs,2,6.45
37341,46,67.39,31,EV,0,0
37341,46,67.39,31,PSOE,7,22.58
37341,46,67.39,31,UP,1,3.23
37341,46,67.39,31,PP,16,51.61
37341,46,67.39,31,UPL,0,0
37341,46,67.39,31,VOX,4,12.9
37342,241,68.88,166,Otros,5,3.01
37342,241,68.88,166,Cs,11,6.63
37342,241,68.88,166,EV,5,3.01
37342,241,68.88,166,PSOE,43,25.9
37342,241,68.88,166,UP,2,1.2
37342,241,68.88,166,PP,71,42.77
37342,241,68.88,166,UPL,2,1.2
37342,241,68.88,166,VOX,25,15.06
37343,63,66.67,42,Otros,3,7.14
37343,63,66.67,42,Cs,0,0
37343,63,66.67,42,EV,6,14.29
37343,63,66.67,42,PSOE,14,33.33
37343,63,66.67,42,UP,3,7.14
37343,63,66.67,42,PP,7,16.67
37343,63,66.67,42,UPL,0,0
37343,63,66.67,42,VOX,9,21.43
37344,212,61.79,129,Otros,0,0
37344,212,61.79,129,Cs,27,20.93
37344,212,61.79,129,EV,1,0.78
37344,212,61.79,129,PSOE,26,20.16
37344,212,61.79,129,UP,0,0
37344,212,61.79,129,PP,54,41.86
37344,212,61.79,129,UPL,1,0.78
37344,212,61.79,129,VOX,19,14.73
37345,143,86.01,122,Otros,0,0
37345,143,86.01,122,Cs,1,0.82
37345,143,86.01,122,EV,1,0.82
37345,143,86.01,122,PSOE,56,45.9
37345,143,86.01,122,UP,0,0
37345,143,86.01,122,PP,46,37.7
37345,143,86.01,122,UPL,0,0
37345,143,86.01,122,VOX,16,13.11
37346,244,83.2,203,Otros,3,1.48
37346,244,83.2,203,Cs,4,1.97
37346,244,83.2,203,EV,1,0.49
37346,244,83.2,203,PSOE,24,11.82
37346,244,83.2,203,UP,2,0.99
37346,244,83.2,203,PP,152,74.88
37346,244,83.2,203,UPL,1,0.49
37346,244,83.2,203,VOX,16,7.88
37347,443,67.04,295,Otros,4,1.36
37347,443,67.04,295,Cs,15,5.08
37347,443,67.04,295,EV,5,1.69
37347,443,67.04,295,PSOE,82,27.8
37347,443,67.04,295,UP,20,6.78
37347,443,67.04,295,PP,106,35.93
37347,443,67.04,295,UPL,2,0.68
37347,443,67.04,295,VOX,58,19.66
37348,94,72.34,66,Otros,1,1.52
37348,94,72.34,66,Cs,2,3.03
37348,94,72.34,66,EV,3,4.55
37348,94,72.34,66,PSOE,5,7.58
37348,94,72.34,66,UP,2,3.03
37348,94,72.34,66,PP,30,45.45
37348,94,72.34,66,UPL,0,0
37348,94,72.34,66,VOX,22,33.33
37349,95,65.26,61,Otros,0,0
37349,95,65.26,61,Cs,1,1.64
37349,95,65.26,61,EV,9,14.75
37349,95,65.26,61,PSOE,7,11.48
37349,95,65.26,61,UP,0,0
37349,95,65.26,61,PP,36,59.02
37349,95,65.26,61,UPL,1,1.64
37349,95,65.26,61,VOX,6,9.84
37350,373,59.52,220,Otros,0,0
37350,373,59.52,220,Cs,6,2.73
37350,373,59.52,220,EV,2,0.91
37350,373,59.52,220,PSOE,56,25.45
37350,373,59.52,220,UP,4,1.82
37350,373,59.52,220,PP,97,44.09
37350,373,59.52,220,UPL,4,1.82
37350,373,59.52,220,VOX,50,22.73
37351,252,76.59,192,Otros,0,0
37351,252,76.59,192,Cs,3,1.56
37351,252,76.59,192,EV,37,19.27
37351,252,76.59,192,PSOE,44,22.92
37351,252,76.59,192,UP,0,0
37351,252,76.59,192,PP,76,39.58
37351,252,76.59,192,UPL,4,2.08
37351,252,76.59,192,VOX,28,14.58
37352,204,61.27,124,Otros,0,0
37352,204,61.27,124,Cs,4,3.23
37352,204,61.27,124,EV,2,1.61
37352,204,61.27,124,PSOE,36,29.03
37352,204,61.27,124,UP,1,0.81
37352,204,61.27,124,PP,50,40.32
37352,204,61.27,124,UPL,2,1.61
37352,204,61.27,124,VOX,29,23.39
37353,113,65.49,73,Otros,1,1.37
37353,113,65.49,73,Cs,1,1.37
37353,113,65.49,73,EV,0,0
37353,113,65.49,73,PSOE,26,35.62
37353,113,65.49,73,UP,0,0
37353,113,65.49,73,PP,34,46.58
37353,113,65.49,73,UPL,0,0
37353,113,65.49,73,VOX,9,12.33
37354,5714,60.94,3438,Otros,45,1.3199999999999998
37354,5714,60.94,3438,Cs,223,6.49
37354,5714,60.94,3438,EV,74,2.15
37354,5714,60.94,3438,PSOE,1011,29.41
37354,5714,60.94,3438,UP,147,4.28
37354,5714,60.94,3438,PP,1113,32.37
37354,5714,60.94,3438,UPL,51,1.48
37354,5714,60.94,3438,VOX,736,21.41
37355,161,72.67,115,Otros,2,1.74
37355,161,72.67,115,Cs,4,3.48
37355,161,72.67,115,EV,6,5.22
37355,161,72.67,115,PSOE,23,20
37355,161,72.67,115,UP,6,5.22
37355,161,72.67,115,PP,57,49.57
37355,161,72.67,115,UPL,2,1.74
37355,161,72.67,115,VOX,14,12.17
37356,86,74.42,64,Otros,3,4.69
37356,86,74.42,64,Cs,4,6.25
37356,86,74.42,64,EV,0,0
37356,86,74.42,64,PSOE,14,21.88
37356,86,74.42,64,UP,1,1.56
37356,86,74.42,64,PP,34,53.13
37356,86,74.42,64,UPL,0,0
37356,86,74.42,64,VOX,7,10.94
37357,237,63.71,148,Otros,0,0
37357,237,63.71,148,Cs,3,2.03
37357,237,63.71,148,EV,0,0
37357,237,63.71,148,PSOE,49,33.11
37357,237,63.71,148,UP,3,2.03
37357,237,63.71,148,PP,67,45.27
37357,237,63.71,148,UPL,1,0.68
37357,237,63.71,148,VOX,23,15.54
37358,158,72.78,115,Otros,0,0
37358,158,72.78,115,Cs,5,4.35
37358,158,72.78,115,EV,4,3.48
37358,158,72.78,115,PSOE,14,12.17
37358,158,72.78,115,UP,1,0.87
37358,158,72.78,115,PP,57,49.57
37358,158,72.78,115,UPL,1,0.87
37358,158,72.78,115,VOX,32,27.83
37359,155,60,93,Otros,1,1.08
37359,155,60,93,Cs,2,2.15
37359,155,60,93,EV,1,1.08
37359,155,60,93,PSOE,16,17.2
37359,155,60,93,UP,2,2.15
37359,155,60,93,PP,56,60.22
37359,155,60,93,UPL,0,0
37359,155,60,93,VOX,15,16.13
37360,196,53.57,104,Otros,1,0.96
37360,196,53.57,104,Cs,2,1.92
37360,196,53.57,104,EV,3,2.88
37360,196,53.57,104,PSOE,30,28.85
37360,196,53.57,104,UP,3,2.88
37360,196,53.57,104,PP,45,43.27
37360,196,53.57,104,UPL,1,0.96
37360,196,53.57,104,VOX,19,18.27
37361,76,63.16,48,Otros,0,0
37361,76,63.16,48,Cs,0,0
37361,76,63.16,48,EV,0,0
37361,76,63.16,48,PSOE,4,8.33
37361,76,63.16,48,UP,0,0
37361,76,63.16,48,PP,34,70.83
37361,76,63.16,48,UPL,0,0
37361,76,63.16,48,VOX,10,20.83
37362,4925,60.69,2945,Otros,33,1.12
37362,4925,60.69,2945,Cs,226,7.67
37362,4925,60.69,2945,EV,57,1.94
37362,4925,60.69,2945,PSOE,704,23.9
37362,4925,60.69,2945,UP,109,3.7
37362,4925,60.69,2945,PP,1071,36.37
37362,4925,60.69,2945,UPL,34,1.15
37362,4925,60.69,2945,VOX,684,23.23
37363,99,74.75,73,Otros,0,0
37363,99,74.75,73,Cs,3,4.11
37363,99,74.75,73,EV,0,0
37363,99,74.75,73,PSOE,22,30.14
37363,99,74.75,73,UP,0,0
37363,99,74.75,73,PP,33,45.21
37363,99,74.75,73,UPL,3,4.11
37363,99,74.75,73,VOX,12,16.44
37364,725,58.07,414,Otros,12,2.8899999999999997
37364,725,58.07,414,Cs,16,3.86
37364,725,58.07,414,EV,5,1.21
37364,725,58.07,414,PSOE,128,30.92
37364,725,58.07,414,UP,4,0.97
37364,725,58.07,414,PP,186,44.93
37364,725,58.07,414,UPL,5,1.21
37364,725,58.07,414,VOX,56,13.53
37365,153,67.32,101,Otros,0,0
37365,153,67.32,101,Cs,2,1.98
37365,153,67.32,101,EV,3,2.97
37365,153,67.32,101,PSOE,18,17.82
37365,153,67.32,101,UP,1,0.99
37365,153,67.32,101,PP,62,61.39
37365,153,67.32,101,UPL,1,0.99
37365,153,67.32,101,VOX,12,11.88
37366,40,67.5,27,Otros,0,0
37366,40,67.5,27,Cs,1,3.7
37366,40,67.5,27,EV,0,0
37366,40,67.5,27,PSOE,9,33.33
37366,40,67.5,27,UP,0,0
37366,40,67.5,27,PP,11,40.74
37366,40,67.5,27,UPL,0,0
37366,40,67.5,27,VOX,6,22.22
37367,171,69.01,117,Otros,1,0.85
37367,171,69.01,117,Cs,4,3.42
37367,171,69.01,117,EV,3,2.56
37367,171,69.01,117,PSOE,27,23.08
37367,171,69.01,117,UP,0,0
37367,171,69.01,117,PP,66,56.41
37367,171,69.01,117,UPL,1,0.85
37367,171,69.01,117,VOX,15,12.82
37368,17,64.71,11,Otros,0,0
37368,17,64.71,11,Cs,0,0
37368,17,64.71,11,EV,0,0
37368,17,64.71,11,PSOE,1,9.09
37368,17,64.71,11,UP,1,9.09
37368,17,64.71,11,PP,7,63.64
37368,17,64.71,11,UPL,0,0
37368,17,64.71,11,VOX,2,18.18
37369,123,60.16,74,Otros,5,6.75
37369,123,60.16,74,Cs,1,1.35
37369,123,60.16,74,EV,2,2.7
37369,123,60.16,74,PSOE,21,28.38
37369,123,60.16,74,UP,1,1.35
37369,123,60.16,74,PP,28,37.84
37369,123,60.16,74,UPL,0,0
37369,123,60.16,74,VOX,16,21.62
37370,308,65.26,200,Otros,3,1.5
37370,308,65.26,200,Cs,4,2
37370,308,65.26,200,EV,6,3
37370,308,65.26,200,PSOE,37,18.5
37370,308,65.26,200,UP,0,0
37370,308,65.26,200,PP,104,52
37370,308,65.26,200,UPL,3,1.5
37370,308,65.26,200,VOX,41,20.5
37371,240,54.17,128,Otros,1,0.78
37371,240,54.17,128,Cs,0,0
37371,240,54.17,128,EV,1,0.78
37371,240,54.17,128,PSOE,44,34.38
37371,240,54.17,128,UP,1,0.78
37371,240,54.17,128,PP,61,47.66
37371,240,54.17,128,UPL,1,0.78
37371,240,54.17,128,VOX,18,14.06
37372,133,76.69,101,Otros,0,0
37372,133,76.69,101,Cs,1,0.99
37372,133,76.69,101,EV,2,1.98
37372,133,76.69,101,PSOE,36,35.64
37372,133,76.69,101,UP,4,3.96
37372,133,76.69,101,PP,36,35.64
37372,133,76.69,101,UPL,0,0
37372,133,76.69,101,VOX,21,20.79
37373,677,59.68,399,Otros,1,0.25
37373,677,59.68,399,Cs,9,2.26
37373,677,59.68,399,EV,10,2.51
37373,677,59.68,399,PSOE,193,48.37
37373,677,59.68,399,UP,9,2.26
37373,677,59.68,399,PP,113,28.32
37373,677,59.68,399,UPL,6,1.5
37373,677,59.68,399,VOX,57,14.29
37374,1125,74.22,819,Otros,6,0.73
37374,1125,74.22,819,Cs,21,2.56
37374,1125,74.22,819,EV,3,0.37
37374,1125,74.22,819,PSOE,255,31.14
37374,1125,74.22,819,UP,13,1.59
37374,1125,74.22,819,PP,387,47.25
37374,1125,74.22,819,UPL,1,0.12
37374,1125,74.22,819,VOX,128,15.63
37375,664,73.49,482,Otros,0,0
37375,664,73.49,482,Cs,14,2.9
37375,664,73.49,482,EV,4,0.83
37375,664,73.49,482,PSOE,226,46.89
37375,664,73.49,482,UP,6,1.24
37375,664,73.49,482,PP,183,37.97
37375,664,73.49,482,UPL,5,1.04
37375,664,73.49,482,VOX,37,7.68
37376,2042,57.69,1164,Otros,6,0.52
37376,2042,57.69,1164,Cs,49,4.21
37376,2042,57.69,1164,EV,34,2.92
37376,2042,57.69,1164,PSOE,274,23.54
37376,2042,57.69,1164,UP,22,1.89
37376,2042,57.69,1164,PP,516,44.33
37376,2042,57.69,1164,UPL,19,1.63
37376,2042,57.69,1164,VOX,230,19.76
37377,205,74.15,150,Otros,0,0
37377,205,74.15,150,Cs,15,10
37377,205,74.15,150,EV,3,2
