codigo_mun,mun,censo,part,partido,votos_partido,votos_pc
04083,Serón,1723,70.92,Otros,11,0.91
04084,Sierro,336,59.23,AA,6,3.03
04084,Sierro,336,59.23,Cs,5,2.53
04084,Sierro,336,59.23,xA,5,2.53
04084,Sierro,336,59.23,PP,89,44.95
04084,Sierro,336,59.23,PSOE,71,35.86
04084,Sierro,336,59.23,VOX,17,8.59
04084,Sierro,336,59.23,Otros,3,1.53
04085,Somontín,345,72.75,AA,0,0
04085,Somontín,345,72.75,Cs,2,0.81
04085,Somontín,345,72.75,xA,5,2.02
04085,Somontín,345,72.75,PP,105,42.34
04085,Somontín,345,72.75,PSOE,93,37.5
04085,Somontín,345,72.75,VOX,41,16.53
04085,Somontín,345,72.75,Otros,1,0.4
04086,Sorbas,1638,57.45,AA,12,1.29
04086,Sorbas,1638,57.45,Cs,18,1.93
04086,Sorbas,1638,57.45,xA,13,1.39
04086,Sorbas,1638,57.45,PP,512,54.94
04086,Sorbas,1638,57.45,PSOE,204,21.89
04086,Sorbas,1638,57.45,VOX,156,16.74
04086,Sorbas,1638,57.45,Otros,8,0.86
04087,Suflí,161,70.19,AA,1,0.89
04087,Suflí,161,70.19,Cs,3,2.68
04087,Suflí,161,70.19,xA,3,2.68
04087,Suflí,161,70.19,PP,49,43.75
04087,Suflí,161,70.19,PSOE,24,21.43
04087,Suflí,161,70.19,VOX,29,25.89
04087,Suflí,161,70.19,Otros,1,0.89
04088,Tabernas,2519,56.41,AA,25,1.78
04088,Tabernas,2519,56.41,Cs,24,1.71
04088,Tabernas,2519,56.41,xA,46,3.28
04088,Tabernas,2519,56.41,PP,467,33.29
04088,Tabernas,2519,56.41,PSOE,559,39.84
04088,Tabernas,2519,56.41,VOX,249,17.75
04088,Tabernas,2519,56.41,Otros,20,1.42
04089,Taberno,665,64.06,AA,14,3.32
04089,Taberno,665,64.06,Cs,6,1.42
04089,Taberno,665,64.06,xA,10,2.37
04089,Taberno,665,64.06,PP,235,55.69
04089,Taberno,665,64.06,PSOE,94,22.27
04089,Taberno,665,64.06,VOX,59,13.98
04089,Taberno,665,64.06,Otros,2,0.48
04090,Tahal,282,65.6,AA,2,1.09
04090,Tahal,282,65.6,Cs,1,0.55
04090,Tahal,282,65.6,xA,3,1.64
04090,Tahal,282,65.6,PP,77,42.08
04090,Tahal,282,65.6,PSOE,71,38.8
04090,Tahal,282,65.6,VOX,27,14.75
04090,Tahal,282,65.6,Otros,1,0.55
04091,Terque,317,66.88,AA,4,1.9
04091,Terque,317,66.88,Cs,1,0.48
04091,Terque,317,66.88,xA,7,3.33
04091,Terque,317,66.88,PP,71,33.81
04091,Terque,317,66.88,PSOE,113,53.81
04091,Terque,317,66.88,VOX,11,5.24
04091,Terque,317,66.88,Otros,1,0.48
04092,Tíjola,2795,64.58,AA,20,1.13
04092,Tíjola,2795,64.58,Cs,55,3.1
04092,Tíjola,2795,64.58,xA,65,3.67
04092,Tíjola,2795,64.58,PP,904,50.99
04092,Tíjola,2795,64.58,PSOE,423,23.86
04092,Tíjola,2795,64.58,VOX,278,15.68
04092,Tíjola,2795,64.58,Otros,21,1.2
04093,Turre,1945,46.12,AA,14,1.57
04093,Turre,1945,46.12,Cs,13,1.46
04093,Turre,1945,46.12,xA,68,7.65
04093,Turre,1945,46.12,PP,354,39.82
04093,Turre,1945,46.12,PSOE,230,25.87
04093,Turre,1945,46.12,VOX,189,21.26
04093,Turre,1945,46.12,Otros,10,1.1
04094,Turrillas,228,62.28,AA,0,0
04094,Turrillas,228,62.28,Cs,0,0
04094,Turrillas,228,62.28,xA,1,0.71
04094,Turrillas,228,62.28,PP,74,52.86
04094,Turrillas,228,62.28,PSOE,15,10.71
04094,Turrillas,228,62.28,VOX,46,32.86
04094,Turrillas,228,62.28,Otros,1,0.71
04095,Uleila del Campo,661,61.57,AA,1,0.25
04095,Uleila del Campo,661,61.57,Cs,10,2.48
04095,Uleila del Campo,661,61.57,xA,13,3.22
04095,Uleila del Campo,661,61.57,PP,182,45.05
04095,Uleila del Campo,661,61.57,PSOE,106,26.24
04095,Uleila del Campo,661,61.57,VOX,89,22.03
04095,Uleila del Campo,661,61.57,Otros,3,0.75
04096,Urrácal,284,75.7,AA,1,0.47
04096,Urrácal,284,75.7,Cs,2,0.94
04096,Urrácal,284,75.7,xA,4,1.88
04096,Urrácal,284,75.7,PP,112,52.58
04096,Urrácal,284,75.7,PSOE,75,35.21
04096,Urrácal,284,75.7,VOX,16,7.51
04096,Urrácal,284,75.7,Otros,1,0.47
04097,Velefique,236,67.37,AA,0,0
04097,Velefique,236,67.37,Cs,5,3.14
04097,Velefique,236,67.37,xA,9,5.66
04097,Velefique,236,67.37,PP,66,41.51
04097,Velefique,236,67.37,PSOE,56,35.22
04097,Velefique,236,67.37,VOX,21,13.21
04097,Velefique,236,67.37,Otros,1,0.63
04098,Vélez-Blanco,1439,64.91,AA,6,0.65
04098,Vélez-Blanco,1439,64.91,Cs,24,2.58
04098,Vélez-Blanco,1439,64.91,xA,31,3.34
04098,Vélez-Blanco,1439,64.91,PP,494,53.18
04098,Vélez-Blanco,1439,64.91,PSOE,215,23.14
04098,Vélez-Blanco,1439,64.91,VOX,142,15.29
04098,Vélez-Blanco,1439,64.91,Otros,14,1.51
04099,Vélez-Rubio,4754,64.91,AA,35,1.15
04099,Vélez-Rubio,4754,64.91,Cs,197,6.47
04099,Vélez-Rubio,4754,64.91,xA,98,3.22
04099,Vélez-Rubio,4754,64.91,PP,1385,45.51
04099,Vélez-Rubio,4754,64.91,PSOE,670,22.02
04099,Vélez-Rubio,4754,64.91,VOX,615,20.21
04099,Vélez-Rubio,4754,64.91,Otros,33,1.08
04100,Vera,10277,46.89,AA,94,1.96
04100,Vera,10277,46.89,Cs,127,2.65
04100,Vera,10277,46.89,xA,233,4.86
04100,Vera,10277,46.89,PP,2260,47.18
04100,Vera,10277,46.89,PSOE,862,18
04100,Vera,10277,46.89,VOX,1087,22.69
04100,Vera,10277,46.89,Otros,87,1.81
04101,Viator,4387,52.13,AA,30,1.33
04101,Viator,4387,52.13,Cs,27,1.2
04101,Viator,4387,52.13,xA,69,3.07
04101,Viator,4387,52.13,PP,784,34.88
04101,Viator,4387,52.13,PSOE,713,31.72
04101,Viator,4387,52.13,VOX,561,24.96
04101,Viator,4387,52.13,Otros,30,1.32
04102,Vícar,14497,52.29,AA,88,1.17
04102,Vícar,14497,52.29,Cs,93,1.23
04102,Vícar,14497,52.29,xA,268,3.56
04102,Vícar,14497,52.29,PP,3211,42.63
04102,Vícar,14497,52.29,PSOE,1563,20.75
04102,Vícar,14497,52.29,VOX,2189,29.06
04102,Vícar,14497,52.29,Otros,71,0.94
04103,Zurgena,1402,59.2,AA,5,0.61
04103,Zurgena,1402,59.2,Cs,9,1.09
04103,Zurgena,1402,59.2,xA,24,2.91
04103,Zurgena,1402,59.2,PP,439,53.28
04103,Zurgena,1402,59.2,PSOE,171,20.75
04103,Zurgena,1402,59.2,VOX,169,20.51
04103,Zurgena,1402,59.2,Otros,3,0.36
04901,Las Tres Villas,484,61.78,AA,3,1.01
04901,Las Tres Villas,484,61.78,Cs,9,3.02
04901,Las Tres Villas,484,61.78,xA,7,2.35
04901,Las Tres Villas,484,61.78,PP,123,41.28
04901,Las Tres Villas,484,61.78,PSOE,90,30.2
04901,Las Tres Villas,484,61.78,VOX,59,19.8
04901,Las Tres Villas,484,61.78,Otros,4,1.35
04902,El Ejido,47004,54.88,AA,313,1.22
04902,El Ejido,47004,54.88,Cs,711,2.77
04902,El Ejido,47004,54.88,xA,1007,3.93
04902,El Ejido,47004,54.88,PP,12190,47.56
04902,El Ejido,47004,54.88,PSOE,3727,14.54
04902,El Ejido,47004,54.88,VOX,7115,27.76
04902,El Ejido,47004,54.88,Otros,326,1.27
04903,La Mojonera,4180,56.63,AA,14,0.59
04903,La Mojonera,4180,56.63,Cs,38,1.61
04903,La Mojonera,4180,56.63,xA,58,2.46
04903,La Mojonera,4180,56.63,PP,1249,52.95
04903,La Mojonera,4180,56.63,PSOE,302,12.8
04903,La Mojonera,4180,56.63,VOX,667,28.27
04903,La Mojonera,4180,56.63,Otros,20,0.8300000000000001
04904,Balanegra,1929,60.6,AA,8,0.69
04904,Balanegra,1929,60.6,Cs,15,1.29
04904,Balanegra,1929,60.6,xA,18,1.55
04904,Balanegra,1929,60.6,PP,580,49.83
04904,Balanegra,1929,60.6,PSOE,175,15.03
04904,Balanegra,1929,60.6,VOX,354,30.41
04904,Balanegra,1929,60.6,Otros,8,0.6900000000000001
11001,Alcalá de los Gazules,4369,53.44,AA,57,2.49
11001,Alcalá de los Gazules,4369,53.44,Cs,50,2.18
11001,Alcalá de los Gazules,4369,53.44,xA,120,5.23
11001,Alcalá de los Gazules,4369,53.44,PP,884,38.55
11001,Alcalá de los Gazules,4369,53.44,PSOE,799,34.85
11001,Alcalá de los Gazules,4369,53.44,VOX,334,14.57
11001,Alcalá de los Gazules,4369,53.44,Otros,32,1.38
11002,Alcalá del Valle,4161,61.81,AA,91,3.57
11002,Alcalá del Valle,4161,61.81,Cs,27,1.06
11002,Alcalá del Valle,4161,61.81,xA,928,36.42
11002,Alcalá del Valle,4161,61.81,PP,354,13.89
11002,Alcalá del Valle,4161,61.81,PSOE,1027,40.31
11002,Alcalá del Valle,4161,61.81,VOX,74,2.9
11002,Alcalá del Valle,4161,61.81,Otros,36,1.4300000000000002
11003,Algar,1199,56.96,AA,10,1.47
11003,Algar,1199,56.96,Cs,13,1.91
11003,Algar,1199,56.96,xA,30,4.41
11003,Algar,1199,56.96,PP,374,55
11003,Algar,1199,56.96,PSOE,157,23.09
11003,Algar,1199,56.96,VOX,86,12.65
11003,Algar,1199,56.96,Otros,4,0.59
11004,Algeciras,90269,46.76,AA,2183,5.21
11004,Algeciras,90269,46.76,Cs,1434,3.42
11004,Algeciras,90269,46.76,xA,3131,7.47
11004,Algeciras,90269,46.76,PP,17348,41.4
11004,Algeciras,90269,46.76,PSOE,7716,18.41
11004,Algeciras,90269,46.76,VOX,8596,20.51
11004,Algeciras,90269,46.76,Otros,1027,2.46
11005,Algodonales,4515,54.15,AA,86,3.6
11005,Algodonales,4515,54.15,Cs,58,2.43
11005,Algodonales,4515,54.15,xA,147,6.16
11005,Algodonales,4515,54.15,PP,879,36.82
11005,Algodonales,4515,54.15,PSOE,968,40.55
11005,Algodonales,4515,54.15,VOX,191,8
11005,Algodonales,4515,54.15,Otros,31,1.29
11006,Arcos de la Frontera,24961,51.36,AA,665,5.25
11006,Arcos de la Frontera,24961,51.36,Cs,465,3.67
11006,Arcos de la Frontera,24961,51.36,xA,523,4.13
11006,Arcos de la Frontera,24961,51.36,PP,5868,46.29
11006,Arcos de la Frontera,24961,51.36,PSOE,3176,25.06
11006,Arcos de la Frontera,24961,51.36,VOX,1584,12.5
11006,Arcos de la Frontera,24961,51.36,Otros,217,1.7
11007,Barbate,18372,42.74,AA,463,5.95
11007,Barbate,18372,42.74,Cs,248,3.18
11007,Barbate,18372,42.74,xA,587,7.54
11007,Barbate,18372,42.74,PP,3583,46.01
11007,Barbate,18372,42.74,PSOE,1532,19.67
11007,Barbate,18372,42.74,VOX,930,11.94
11007,Barbate,18372,42.74,Otros,353,4.529999999999999
11008,Los Barrios,18390,51.84,AA,516,5.5
11008,Los Barrios,18390,51.84,Cs,336,3.58
11008,Los Barrios,18390,51.84,xA,683,7.28
11008,Los Barrios,18390,51.84,PP,3778,40.26
11008,Los Barrios,18390,51.84,PSOE,1909,20.35
11008,Los Barrios,18390,51.84,VOX,1699,18.11
11008,Los Barrios,18390,51.84,Otros,288,3.07
11009,Benaocaz,601,62.9,AA,19,5.07
11009,Benaocaz,601,62.9,Cs,23,6.13
11009,Benaocaz,601,62.9,xA,20,5.33
11009,Benaocaz,601,62.9,PP,186,49.6
11009,Benaocaz,601,62.9,PSOE,86,22.93
11009,Benaocaz,601,62.9,VOX,32,8.53
11009,Benaocaz,601,62.9,Otros,7,1.88
11010,Bornos,6289,50.69,AA,118,3.76
11010,Bornos,6289,50.69,Cs,107,3.41
11010,Bornos,6289,50.69,xA,464,14.77
11010,Bornos,6289,50.69,PP,1274,40.56
11010,Bornos,6289,50.69,PSOE,703,22.38
11010,Bornos,6289,50.69,VOX,351,11.17
11010,Bornos,6289,50.69,Otros,67,2.12
11011,El Bosque,1784,55.66,AA,79,8.09
11011,El Bosque,1784,55.66,Cs,36,3.69
11011,El Bosque,1784,55.66,xA,44,4.51
11011,El Bosque,1784,55.66,PP,487,49.9
11011,El Bosque,1784,55.66,PSOE,178,18.24
11011,El Bosque,1784,55.66,VOX,113,11.58
11011,El Bosque,1784,55.66,Otros,30,3.06
11012,Cádiz,95578,60.47,AA,9320,16.56
11012,Cádiz,95578,60.47,Cs,2123,3.77
11012,Cádiz,95578,60.47,xA,3975,7.06
11012,Cádiz,95578,60.47,PP,22103,39.28
11012,Cádiz,95578,60.47,PSOE,11373,20.21
11012,Cádiz,95578,60.47,VOX,4770,8.48
11012,Cádiz,95578,60.47,Otros,1947,3.46
11013,Castellar de la Frontera,2359,59.43,AA,49,3.59
11013,Castellar de la Frontera,2359,59.43,Cs,40,2.93
11013,Castellar de la Frontera,2359,59.43,xA,79,5.79
11013,Castellar de la Frontera,2359,59.43,PP,572,41.9
11013,Castellar de la Frontera,2359,59.43,PSOE,460,33.7
11013,Castellar de la Frontera,2359,59.43,VOX,138,10.11
11013,Castellar de la Frontera,2359,59.43,Otros,13,0.93
11014,Conil de la Frontera,17795,52.28,AA,600,6.51
11014,Conil de la Frontera,17795,52.28,Cs,419,4.55
11014,Conil de la Frontera,17795,52.28,xA,1138,12.36
11014,Conil de la Frontera,17795,52.28,PP,3970,43.11
11014,Conil de la Frontera,17795,52.28,PSOE,1596,17.33
11014,Conil de la Frontera,17795,52.28,VOX,954,10.36
11014,Conil de la Frontera,17795,52.28,Otros,407,4.41
11015,Chiclana de la Frontera,67233,49.74,AA,2465,7.52
11015,Chiclana de la Frontera,67233,49.74,Cs,1124,3.43
11015,Chiclana de la Frontera,67233,49.74,xA,1989,6.07
11015,Chiclana de la Frontera,67233,49.74,PP,14374,43.84
11015,Chiclana de la Frontera,67233,49.74,PSOE,6100,18.6
11015,Chiclana de la Frontera,67233,49.74,VOX,5329,16.25
11015,Chiclana de la Frontera,67233,49.74,Otros,988,3
11016,Chipiona,15569,51.1,AA,319,4.04
11016,Chipiona,15569,51.1,Cs,337,4.27
11016,Chipiona,15569,51.1,xA,597,7.57
11016,Chipiona,15569,51.1,PP,3678,46.62
11016,Chipiona,15569,51.1,PSOE,1418,17.97
11016,Chipiona,15569,51.1,VOX,1262,16
11016,Chipiona,15569,51.1,Otros,196,2.5
11017,Espera,3187,52.75,AA,70,4.24
11017,Espera,3187,52.75,Cs,52,3.15
11017,Espera,3187,52.75,xA,211,12.77
11017,Espera,3187,52.75,PP,677,40.98
11017,Espera,3187,52.75,PSOE,497,30.08
11017,Espera,3187,52.75,VOX,114,6.9
11017,Espera,3187,52.75,Otros,13,0.78
11018,El Gastor,1406,62.8,AA,25,2.89
11018,El Gastor,1406,62.8,Cs,15,1.74
11018,El Gastor,1406,62.8,xA,18,2.08
11018,El Gastor,1406,62.8,PP,391,45.25
11018,El Gastor,1406,62.8,PSOE,284,32.87
11018,El Gastor,1406,62.8,VOX,117,13.54
11018,El Gastor,1406,62.8,Otros,6,0.7
11019,Grazalema,1742,67.39,AA,34,5.72
11019,Grazalema,1742,67.39,Cs,27,4.55
11019,Grazalema,1742,67.39,xA,30,5.05
11019,Grazalema,1742,67.39,PP,274,46.13
11019,Grazalema,1742,67.39,PSOE,163,27.44
11019,Grazalema,1742,67.39,VOX,52,8.75
11019,Grazalema,1742,67.39,Otros,10,1.7000000000000002
11020,Jerez de la Frontera,168706,56.43,AA,7382,7.81
11020,Jerez de la Frontera,168706,56.43,Cs,3900,4.13
11020,Jerez de la Frontera,168706,56.43,xA,6028,6.38
11020,Jerez de la Frontera,168706,56.43,PP,41854,44.29
11020,Jerez de la Frontera,168706,56.43,PSOE,19320,20.44
11020,Jerez de la Frontera,168706,56.43,VOX,12673,13.41
11020,Jerez de la Frontera,168706,56.43,Otros,2267,2.41
11021,Jimena de la Frontera,4877,54.47,AA,100,4.54
11021,Jimena de la Frontera,4877,54.47,Cs,67,3.04
11021,Jimena de la Frontera,4877,54.47,xA,171,7.76
11021,Jimena de la Frontera,4877,54.47,PP,917,41.59
11021,Jimena de la Frontera,4877,54.47,PSOE,649,29.43
11021,Jimena de la Frontera,4877,54.47,VOX,227,10.29
11021,Jimena de la Frontera,4877,54.47,Otros,36,1.65
11022,La Línea de la Concepción,49029,39.86,AA,1038,5.41
11022,La Línea de la Concepción,49029,39.86,Cs,598,3.12
11022,La Línea de la Concepción,49029,39.86,xA,1127,5.88
11022,La Línea de la Concepción,49029,39.86,PP,8610,44.9
11022,La Línea de la Concepción,49029,39.86,PSOE,3874,20.2
11022,La Línea de la Concepción,49029,39.86,VOX,3079,16.06
11022,La Línea de la Concepción,49029,39.86,Otros,601,3.13
11023,Medina Sidonia,9405,58.39,AA,231,4.25
11023,Medina Sidonia,9405,58.39,Cs,165,3.04
11023,Medina Sidonia,9405,58.39,xA,477,8.78
11023,Medina Sidonia,9405,58.39,PP,2476,45.57
11023,Medina Sidonia,9405,58.39,PSOE,1506,27.72
11023,Medina Sidonia,9405,58.39,VOX,437,8.04
11023,Medina Sidonia,9405,58.39,Otros,74,1.37
11024,Olvera,6469,61.26,AA,115,2.93
11024,Olvera,6469,61.26,Cs,170,4.34
11024,Olvera,6469,61.26,xA,392,10
11024,Olvera,6469,61.26,PP,1767,45.08
11024,Olvera,6469,61.26,PSOE,1025,26.15
11024,Olvera,6469,61.26,VOX,314,8.01
11024,Olvera,6469,61.26,Otros,97,2.48
11025,Paterna de Rivera,4417,57.73,AA,68,2.7
11025,Paterna de Rivera,4417,57.73,Cs,36,1.43
11025,Paterna de Rivera,4417,57.73,xA,99,3.93
11025,Paterna de Rivera,4417,57.73,PP,1300,51.59
11025,Paterna de Rivera,4417,57.73,PSOE,813,32.26
11025,Paterna de Rivera,4417,57.73,VOX,121,4.8
11025,Paterna de Rivera,4417,57.73,Otros,46,1.84
11026,Prado del Rey,4727,65.47,AA,150,4.96
11026,Prado del Rey,4727,65.47,Cs,97,3.21
11026,Prado del Rey,4727,65.47,xA,113,3.74
11026,Prado del Rey,4727,65.47,PP,1613,53.38
11026,Prado del Rey,4727,65.47,PSOE,623,20.62
11026,Prado del Rey,4727,65.47,VOX,361,11.95
11026,Prado del Rey,4727,65.47,Otros,54,1.77
11027,El Puerto de Santa María,70152,55.6,AA,2981,7.7
11027,El Puerto de Santa María,70152,55.6,Cs,1436,3.71
11027,El Puerto de Santa María,70152,55.6,xA,3100,8
11027,El Puerto de Santa María,70152,55.6,PP,17142,44.25
11027,El Puerto de Santa María,70152,55.6,PSOE,6971,18
11027,El Puerto de Santa María,70152,55.6,VOX,5777,14.91
11027,El Puerto de Santa María,70152,55.6,Otros,947,2.45
11028,Puerto Real,33457,55.17,AA,3569,19.54
11028,Puerto Real,33457,55.17,Cs,624,3.42
11028,Puerto Real,33457,55.17,xA,2243,12.28
11028,Puerto Real,33457,55.17,PP,4773,26.13
11028,Puerto Real,33457,55.17,PSOE,4674,25.58
11028,Puerto Real,33457,55.17,VOX,1284,7.03
11028,Puerto Real,33457,55.17,Otros,811,4.45
11029,Puerto Serrano,5530,32.41,AA,32,1.82
11029,Puerto Serrano,5530,32.41,Cs,28,1.59
11029,Puerto Serrano,5530,32.41,xA,326,18.55
11029,Puerto Serrano,5530,32.41,PP,633,36.03
11029,Puerto Serrano,5530,32.41,PSOE,360,20.49
11029,Puerto Serrano,5530,32.41,VOX,324,18.44
11029,Puerto Serrano,5530,32.41,Otros,27,1.54
11030,Rota,23395,55.94,AA,1192,9.53
11030,Rota,23395,55.94,Cs,407,3.25
11030,Rota,23395,55.94,xA,730,5.84
11030,Rota,23395,55.94,PP,5919,47.33
11030,Rota,23395,55.94,PSOE,2263,18.1
11030,Rota,23395,55.94,VOX,1576,12.6
11030,Rota,23395,55.94,Otros,262,2.09
11031,San Fernando,76421,53.87,AA,3411,8.35
11031,San Fernando,76421,53.87,Cs,1497,3.66
11031,San Fernando,76421,53.87,xA,2406,5.89
11031,San Fernando,76421,53.87,PP,17162,41.99
11031,San Fernando,76421,53.87,PSOE,8232,20.14
11031,San Fernando,76421,53.87,VOX,6389,15.63
11031,San Fernando,76421,53.87,Otros,1354,3.3
11032,Sanlúcar de Barrameda,55439,47.44,AA,1472,5.71
11032,Sanlúcar de Barrameda,55439,47.44,Cs,2231,8.65
11032,Sanlúcar de Barrameda,55439,47.44,xA,2429,9.42
11032,Sanlúcar de Barrameda,55439,47.44,PP,10860,42.1
11032,Sanlúcar de Barrameda,55439,47.44,PSOE,4791,18.57
11032,Sanlúcar de Barrameda,55439,47.44,VOX,3094,11.99
11032,Sanlúcar de Barrameda,55439,47.44,Otros,610,2.37
11033,San Roque,22472,51.1,AA,492,4.33
11033,San Roque,22472,51.1,Cs,379,3.33
11033,San Roque,22472,51.1,xA,603,5.31
11033,San Roque,22472,51.1,PP,4799,42.23
11033,San Roque,22472,51.1,PSOE,2894,25.46
11033,San Roque,22472,51.1,VOX,1807,15.9
11033,San Roque,22472,51.1,Otros,262,2.3
11034,Setenil de las Bodegas,2272,57.79,AA,26,2.02
11034,Setenil de las Bodegas,2272,57.79,Cs,33,2.57
11034,Setenil de las Bodegas,2272,57.79,xA,48,3.74
11034,Setenil de las Bodegas,2272,57.79,PP,544,42.33
11034,Setenil de las Bodegas,2272,57.79,PSOE,465,36.19
11034,Setenil de las Bodegas,2272,57.79,VOX,101,7.86
11034,Setenil de las Bodegas,2272,57.79,Otros,55,4.3
11035,Tarifa,13983,50.75,AA,399,5.68
11035,Tarifa,13983,50.75,Cs,198,2.82
11035,Tarifa,13983,50.75,xA,428,6.09
11035,Tarifa,13983,50.75,PP,3158,44.97
11035,Tarifa,13983,50.75,PSOE,1644,23.41
11035,Tarifa,13983,50.75,VOX,926,13.19
11035,Tarifa,13983,50.75,Otros,163,2.32
11036,Torre Alháquime,694,64.55,AA,8,1.83
11036,Torre Alháquime,694,64.55,Cs,2,0.46
11036,Torre Alháquime,694,64.55,xA,18,4.11
11036,Torre Alháquime,694,64.55,PP,169,38.58
11036,Torre Alháquime,694,64.55,PSOE,199,45.43
11036,Torre Alháquime,694,64.55,VOX,29,6.62
11036,Torre Alháquime,694,64.55,Otros,4,0.92
11037,Trebujena,5673,68.94,AA,331,8.71
11037,Trebujena,5673,68.94,Cs,40,1.05
11037,Trebujena,5673,68.94,xA,1781,46.86
11037,Trebujena,5673,68.94,PP,583,15.34
11037,Trebujena,5673,68.94,PSOE,861,22.65
11037,Trebujena,5673,68.94,VOX,117,3.08
11037,Trebujena,5673,68.94,Otros,37,0.98
11038,Ubrique,13428,67.81,AA,347,3.87
11038,Ubrique,13428,67.81,Cs,383,4.27
11038,Ubrique,13428,67.81,xA,334,3.73
11038,Ubrique,13428,67.81,PP,4868,54.32
11038,Ubrique,13428,67.81,PSOE,1851,20.66
11038,Ubrique,13428,67.81,VOX,952,10.62
11038,Ubrique,13428,67.81,Otros,159,1.79
11039,Vejer de la Frontera,10011,51.93,AA,210,4.08
11039,Vejer de la Frontera,10011,51.93,Cs,165,3.21
11039,Vejer de la Frontera,10011,51.93,xA,252,4.9
11039,Vejer de la Frontera,10011,51.93,PP,2415,46.93
11039,Vejer de la Frontera,10011,51.93,PSOE,1378,26.78
11039,Vejer de la Frontera,10011,51.93,VOX,513,9.97
11039,Vejer de la Frontera,10011,51.93,Otros,104,2.04
11040,Villaluenga del Rosario,395,76.46,AA,10,3.44
11040,Villaluenga del Rosario,395,76.46,Cs,14,4.81
11040,Villaluenga del Rosario,395,76.46,xA,8,2.75
11040,Villaluenga del Rosario,395,76.46,PP,130,44.67
11040,Villaluenga del Rosario,395,76.46,PSOE,110,37.8
11040,Villaluenga del Rosario,395,76.46,VOX,13,4.47
11040,Villaluenga del Rosario,395,76.46,Otros,4,1.37
11041,Villamartín,9938,54.4,AA,226,4.23
11041,Villamartín,9938,54.4,Cs,144,2.7
11041,Villamartín,9938,54.4,xA,251,4.7
11041,Villamartín,9938,54.4,PP,2732,51.17
11041,Villamartín,9938,54.4,PSOE,1160,21.73
11041,Villamartín,9938,54.4,VOX,552,10.34
11041,Villamartín,9938,54.4,Otros,204,3.82
11042,Zahara,1157,59.81,AA,23,3.35
11042,Zahara,1157,59.81,Cs,9,1.31
11042,Zahara,1157,59.81,xA,22,3.2
11042,Zahara,1157,59.81,PP,250,36.39
11042,Zahara,1157,59.81,PSOE,271,39.45
11042,Zahara,1157,59.81,VOX,91,13.25
11042,Zahara,1157,59.81,Otros,11,1.61
11901,Benalup-Casas Viejas,5856,53.14,AA,140,4.56
11901,Benalup-Casas Viejas,5856,53.14,Cs,75,2.44
11901,Benalup-Casas Viejas,5856,53.14,xA,185,6.03
11901,Benalup-Casas Viejas,5856,53.14,PP,1207,39.34
11901,Benalup-Casas Viejas,5856,53.14,PSOE,1075,35.04
11901,Benalup-Casas Viejas,5856,53.14,VOX,238,7.76
11901,Benalup-Casas Viejas,5856,53.14,Otros,67,2.19
11902,San José del Valle,3678,48.42,AA,48,2.73
11902,San José del Valle,3678,48.42,Cs,40,2.27
11902,San José del Valle,3678,48.42,xA,46,2.62
11902,San José del Valle,3678,48.42,PP,883,50.2
11902,San José del Valle,3678,48.42,PSOE,508,28.88
11902,San José del Valle,3678,48.42,VOX,188,10.69
11902,San José del Valle,3678,48.42,Otros,15,0.85
11903,San Martín del Tesorillo,1805,50.36,AA,28,3.1
11903,San Martín del Tesorillo,1805,50.36,Cs,22,2.44
11903,San Martín del Tesorillo,1805,50.36,xA,73,8.09
11903,San Martín del Tesorillo,1805,50.36,PP,358,39.69
11903,San Martín del Tesorillo,1805,50.36,PSOE,270,29.93
11903,San Martín del Tesorillo,1805,50.36,VOX,126,13.97
11903,San Martín del Tesorillo,1805,50.36,Otros,16,1.77
14001,Adamuz,3365,65.74,AA,48,2.22
14001,Adamuz,3365,65.74,Cs,26,1.2
14001,Adamuz,3365,65.74,xA,144,6.65
14001,Adamuz,3365,65.74,PP,1028,47.46
14001,Adamuz,3365,65.74,PSOE,682,31.49
14001,Adamuz,3365,65.74,VOX,210,9.7
14001,Adamuz,3365,65.74,Otros,15,0.7000000000000001
14002,Aguilar de la Frontera,10887,58.35,AA,203,3.25
14002,Aguilar de la Frontera,10887,58.35,Cs,133,2.13
14002,Aguilar de la Frontera,10887,58.35,xA,727,11.62
14002,Aguilar de la Frontera,10887,58.35,PP,2551,40.78
14002,Aguilar de la Frontera,10887,58.35,PSOE,1931,30.87
14002,Aguilar de la Frontera,10887,58.35,VOX,476,7.61
14002,Aguilar de la Frontera,10887,58.35,Otros,157,2.51
14003,Alcaracejos,1262,66.72,AA,9,1.09
14003,Alcaracejos,1262,66.72,Cs,22,2.67
14003,Alcaracejos,1262,66.72,xA,28,3.39
14003,Alcaracejos,1262,66.72,PP,347,42.06
14003,Alcaracejos,1262,66.72,PSOE,315,38.18
14003,Alcaracejos,1262,66.72,VOX,85,10.3
14003,Alcaracejos,1262,66.72,Otros,16,1.92
14004,Almedinilla,1931,67.58,AA,25,1.94
14004,Almedinilla,1931,67.58,Cs,42,3.26
14004,Almedinilla,1931,67.58,xA,48,3.72
14004,Almedinilla,1931,67.58,PP,580,45
14004,Almedinilla,1931,67.58,PSOE,382,29.64
14004,Almedinilla,1931,67.58,VOX,193,14.97
14004,Almedinilla,1931,67.58,Otros,13,1.02
14005,Almodóvar del Río,6455,50.86,AA,166,5.15
